\duke.html
  (10, 3)	0.240188133124
  (10, 52)	0.240188133124
  (10, 2)	0.240188133124
  (10, 46)	0.240188133124
  (10, 40)	0.240188133124
  (10, 29)	0.240188133124
  (10, 19)	0.240188133124
  (10, 32)	0.240188133124
  (10, 51)	0.240188133124
  (10, 13)	0.480376266248
  (11, 44)	0.128681554483
  (11, 54)	0.251638252556
  (11, 26)	0.317372087892
  (11, 50)	0.369547968292
  (11, 4)	0.369547968292
  (11, 14)	0.739095936584

*************************************************************

